CustomerID,Frequency,MonetaryValue,UnitPrice,Quantity,Recency,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,Value Segment,RFM Customer Segments
13719,60,1041.68,3.266,10.15,233,2,1,1,4,Low-Value,At Risk
13720,43,799.9,3.17906976744186,11.651162790697674,254,2,1,1,4,Low-Value,At Risk
13721,28,524.14,2.8510714285714287,11.285714285714286,35,5,1,1,7,High-Value,Loyal Customers
13722,85,2375.41,2.8843529411764703,16.48235294117647,282,2,1,1,4,Low-Value,At Risk
13723,6,199.85000000000002,5.283333333333333,7.166666666666667,216,3,1,1,5,Mid-Value,Average
13725,104,1980.56,4.336057692307692,7.75,308,1,1,1,3,Low-Value,Gone
13726,42,1079.66,1.0761904761904761,25.095238095238095,100,4,1,1,6,High-Value,Loyal Customers
13727,20,333.48,2.941,8.1,33,5,1,1,7,High-Value,Loyal Customers
13728,63,1016.14,5.451746031746032,7.26984126984127,310,1,1,1,3,Low-Value,Gone
13730,43,752.6,3.238139534883721,11.348837209302326,161,3,1,1,5,Mid-Value,Average
13731,38,610.59,4.2894736842105265,7.315789473684211,246,2,1,1,4,Low-Value,At Risk
13732,33,491.86,1.58,15.090909090909092,27,5,1,1,7,High-Value,Loyal Customers
13735,196,2885.2400000000002,4.036377551020408,5.76530612244898,233,2,1,1,4,Low-Value,At Risk
13736,191,731.9,2.177696335078534,2.602094240837696,259,2,1,1,4,Low-Value,At Risk
13737,30,339.59999999999997,3.848666666666667,4.166666666666667,199,3,1,1,5,Mid-Value,Average
13739,3,216.9,5.483333333333333,18.0,17,5,1,1,7,High-Value,Loyal Customers
13740,23,350.75,1.5960869565217393,18.47826086956522,240,2,1,1,4,Low-Value,At Risk
13741,34,668.4300000000001,5.2255882352941185,6.411764705882353,216,3,1,1,5,Mid-Value,Average
13742,321,3131.02,4.103551401869159,3.501557632398754,319,1,1,1,3,Low-Value,Gone
13743,41,1341.6,1.1202439024390243,43.31707317073171,258,2,1,1,4,Low-Value,At Risk
13744,72,1156.36,1.7072222222222222,17.34722222222222,291,2,1,1,4,Low-Value,At Risk
13745,25,300.04,0.6456000000000001,19.84,161,3,1,1,5,Mid-Value,Average
13747,1,79.6,9.95,8.0,373,1,1,1,3,Low-Value,Gone
13748,28,948.25,3.9964285714285714,15.678571428571429,373,1,1,1,3,Low-Value,Gone
13750,24,1647.26,5.020416666666667,21.5,336,1,1,1,3,Low-Value,Gone
13751,9,296.25,3.53,16.88888888888889,287,2,1,1,4,Low-Value,At Risk
13752,76,1186.28,3.0701315789473687,11.526315789473685,246,2,1,1,4,Low-Value,At Risk
13753,35,741.26,1.7942857142857143,14.628571428571428,287,2,1,1,4,Low-Value,At Risk
13754,12,282.59999999999997,2.3375,17.833333333333332,316,1,1,1,3,Low-Value,Gone
13755,342,2161.35,3.0728947368421053,3.695906432748538,62,5,1,1,7,High-Value,Loyal Customers
13756,142,5189.52,2.7371126760563382,22.450704225352112,367,1,1,1,3,Low-Value,Gone
13758,117,3190.55,3.287948717948718,15.760683760683762,373,1,1,1,3,Low-Value,Gone
13759,25,659.41,3.3627999999999996,11.48,70,5,1,1,7,High-Value,Loyal Customers
13760,57,286.79,1.984561403508772,3.456140350877193,255,2,1,1,4,Low-Value,At Risk
13761,70,1070.65,2.9494285714285717,9.17142857142857,179,3,1,1,5,Mid-Value,Average
13762,7,306.72,1.26,38.857142857142854,218,3,1,1,5,Mid-Value,Average
13763,15,1714.96,2.598,48.53333333333333,62,5,1,1,7,High-Value,Loyal Customers
13764,208,1521.76,2.7239903846153846,4.480769230769231,336,1,1,1,3,Low-Value,Gone
13767,368,17220.36,3.713532608695652,19.89673913043478,373,1,1,1,3,Low-Value,Gone
13769,135,2796.51,3.727777777777778,8.614814814814816,366,1,1,1,3,Low-Value,Gone
13771,119,2634.45,2.6267226890756303,12.411764705882353,246,2,1,1,4,Low-Value,At Risk
13772,177,1132.13,2.463898305084746,3.0847457627118646,239,2,1,1,4,Low-Value,At Risk
13774,22,345.0,3.290909090909091,8.727272727272727,81,4,1,1,6,High-Value,Loyal Customers
13777,197,25977.16,2.269137055837563,65.46700507614213,372,1,1,1,3,Low-Value,Gone
13778,9,178.7,3.3000000000000003,7.777777777777778,102,4,1,1,6,High-Value,Loyal Customers
13780,57,360.01,2.5831578947368423,5.578947368421052,170,3,1,1,5,Mid-Value,Average
13781,17,127.84,4.557058823529411,1.7647058823529411,250,2,1,1,4,Low-Value,At Risk
13782,115,912.0,3.508521739130435,3.226086956521739,327,1,1,1,3,Low-Value,Gone
13784,31,2462.79,2.6380645161290324,80.41935483870968,331,1,1,1,3,Low-Value,Gone
13786,7,230.39999999999998,1.8928571428571428,19.428571428571427,366,1,1,1,3,Low-Value,Gone
13787,31,309.04,2.4777419354838712,10.870967741935484,363,1,1,1,3,Low-Value,Gone
13790,45,348.8,0.7717777777777779,16.622222222222224,3,5,1,1,7,High-Value,Loyal Customers
13791,11,1516.0,1.2463636363636363,109.0909090909091,167,3,1,1,5,Mid-Value,Average
13792,13,195.55,3.5461538461538464,7.076923076923077,286,2,1,1,4,Low-Value,At Risk
13798,349,37153.85,2.1165329512893982,68.6189111747851,371,1,1,1,3,Low-Value,Gone
13799,39,688.86,2.1302564102564103,10.307692307692308,293,2,1,1,4,Low-Value,At Risk
13800,33,558.32,2.553939393939394,10.030303030303031,309,1,1,1,3,Low-Value,Gone
13801,23,324.8,3.9543478260869565,7.304347826086956,66,5,1,1,7,High-Value,Loyal Customers
13802,60,4599.42,2.6631666666666667,42.86666666666667,311,1,1,1,3,Low-Value,Gone
13803,17,277.07,2.922941176470588,7.117647058823529,254,2,1,1,4,Low-Value,At Risk
13804,137,2635.79,3.0835036496350363,10.934306569343066,289,2,1,1,4,Low-Value,At Risk
13805,13,924.6,0.5930769230769231,146.15384615384616,128,4,1,1,6,High-Value,Loyal Customers
13806,10,256.38,5.233,5.6,63,5,1,1,7,High-Value,Loyal Customers
13807,7,112.6,5.1499999999999995,5.142857142857143,366,1,1,1,3,Low-Value,Gone
13808,76,1747.66,3.7531578947368422,10.289473684210526,96,4,1,1,6,High-Value,Loyal Customers
13809,12,155.05,7.108333333333333,2.4166666666666665,304,1,1,1,3,Low-Value,Gone
13810,33,1427.01,21.476666666666667,9.333333333333334,55,5,1,1,7,High-Value,Loyal Customers
13811,11,742.5,27.75,5.818181818181818,238,2,1,1,4,Low-Value,At Risk
13812,33,485.0,2.275757575757576,10.0,104,4,1,1,6,High-Value,Loyal Customers
13813,65,1168.8600000000001,3.4384615384615387,8.323076923076924,134,4,1,1,6,High-Value,Loyal Customers
13814,57,1579.12,3.020701754385965,15.157894736842104,136,4,1,1,6,High-Value,Loyal Customers
13815,173,3667.36,2.299248554913295,14.68208092485549,318,1,1,1,3,Low-Value,Gone
13816,26,499.67,3.7223076923076923,10.192307692307692,63,5,1,1,7,High-Value,Loyal Customers
13817,22,328.98,1.875909090909091,9.454545454545455,351,1,1,1,3,Low-Value,Gone
13819,36,1140.35,2.003611111111111,30.805555555555557,319,1,1,1,3,Low-Value,Gone
13821,59,385.64,3.2916949152542374,2.593220338983051,261,2,1,1,4,Low-Value,At Risk
13822,96,632.0,1.7905208333333331,6.364583333333333,39,5,1,1,7,High-Value,Loyal Customers
13823,40,957.6600000000001,3.9204999999999997,10.975,91,4,1,1,6,High-Value,Loyal Customers
13824,46,1698.94,2.7528260869565218,16.695652173913043,309,1,1,1,3,Low-Value,Gone
13826,10,189.5,5.7299999999999995,8.2,175,3,1,1,5,Mid-Value,Average
13827,93,412.05,3.7441935483870967,1.5161290322580645,142,4,1,1,6,High-Value,Loyal Customers
13828,15,209.49,1.9046666666666667,20.733333333333334,21,5,1,1,7,High-Value,Loyal Customers
13831,74,2202.99,3.957432432432433,10.067567567567568,369,1,1,1,3,Low-Value,Gone
13832,3,52.199999999999996,2.283333333333333,9.333333333333334,18,5,1,1,7,High-Value,Loyal Customers
13833,29,384.8,4.8999999999999995,4.068965517241379,158,3,1,1,5,Mid-Value,Average
13835,55,834.57,3.2005454545454546,8.036363636363637,214,3,1,1,5,Mid-Value,Average
13837,19,271.24,2.1978947368421053,9.631578947368421,317,1,1,1,3,Low-Value,Gone
13838,174,691.73,3.102528735632184,1.5114942528735633,369,1,1,1,3,Low-Value,Gone
13841,1,85.0,0.85,100.0,252,2,1,1,4,Low-Value,At Risk
13842,206,3385.62,4.044271844660194,8.58252427184466,366,1,1,1,3,Low-Value,Gone
13844,20,361.62,2.4605,9.8,10,5,1,1,7,High-Value,Loyal Customers
13845,9,312.98,1.9544444444444444,20.22222222222222,64,5,1,1,7,High-Value,Loyal Customers
13846,55,865.0600000000001,3.524909090909091,7.054545454545455,359,1,1,1,3,Low-Value,Gone
13848,5,1255.0,0.462,740.0,365,1,1,1,3,Low-Value,Gone
13849,101,1537.95,3.023960396039604,10.05940594059406,170,3,1,1,5,Mid-Value,Average
13850,93,1595.48,2.4186021505376343,10.150537634408602,128,4,1,1,6,High-Value,Loyal Customers
13851,81,2651.46,2.238888888888889,21.049382716049383,287,2,1,1,4,Low-Value,At Risk
13853,23,1090.14,4.546086956521739,13.565217391304348,56,5,1,1,7,High-Value,Loyal Customers
13854,110,8109.5199999999995,4.628363636363637,20.87272727272727,365,1,1,1,3,Low-Value,Gone
13856,14,388.5,1.06,35.285714285714285,202,3,1,1,5,Mid-Value,Average
13858,11,216.17,4.335454545454545,6.818181818181818,56,5,1,1,7,High-Value,Loyal Customers
13859,28,201.16,2.887857142857143,4.607142857142857,325,1,1,1,3,Low-Value,Gone
13860,76,1245.9,3.514605263157895,7.776315789473684,86,4,1,1,6,High-Value,Loyal Customers
13862,139,2209.36,1.6970503597122302,12.143884892086332,331,1,1,1,3,Low-Value,Gone
13863,20,305.78,2.5965,11.2,247,2,1,1,4,Low-Value,At Risk
13865,30,501.56,3.9023333333333334,6.8,289,2,1,1,4,Low-Value,At Risk
13866,7,145.67000000000002,3.375714285714286,8.142857142857142,73,5,1,1,7,High-Value,Loyal Customers
13867,61,1015.29,3.9440983606557376,8.40983606557377,217,3,1,1,5,Mid-Value,Average
13868,33,3192.54,1.8542424242424242,59.515151515151516,38,5,1,1,7,High-Value,Loyal Customers
13869,307,3104.95,2.9445928338762215,5.605863192182411,356,1,1,1,3,Low-Value,Gone
13870,115,2770.94,3.378608695652174,11.521739130434783,287,2,1,1,4,Low-Value,At Risk
13871,336,6403.25,3.7608928571428573,8.351190476190476,308,1,1,1,3,Low-Value,Gone
13873,23,389.6,4.609565217391304,6.086956521739131,309,1,1,1,3,Low-Value,Gone
13874,18,540.45,5.5055555555555555,10.0,357,1,1,1,3,Low-Value,Gone
13875,104,1786.79,1.9584615384615385,12.653846153846153,300,1,1,1,3,Low-Value,Gone
13876,7,122.7,5.114285714285714,5.142857142857143,63,5,1,1,7,High-Value,Loyal Customers
13877,3,117.24000000000001,1.1766666666666665,36.0,85,4,1,1,6,High-Value,Loyal Customers
13878,36,1281.53,4.655277777777778,13.194444444444445,54,5,1,1,7,High-Value,Loyal Customers
13880,165,3219.77,2.68830303030303,11.163636363636364,366,1,1,1,3,Low-Value,Gone
13881,178,17159.52,2.6765168539325845,56.842696629213485,311,1,1,1,3,Low-Value,Gone
13882,65,1191.13,3.381846153846154,14.661538461538461,63,5,1,1,7,High-Value,Loyal Customers
13883,142,2674.48,3.3760563380281687,10.112676056338028,252,2,1,1,4,Low-Value,At Risk
13884,59,787.6,3.5635593220338984,5.084745762711864,282,2,1,1,4,Low-Value,At Risk
13885,28,506.8,3.960714285714286,6.5,200,3,1,1,5,Mid-Value,Average
13886,16,243.56,3.8049999999999997,7.875,70,5,1,1,7,High-Value,Loyal Customers
13887,19,349.55,3.8542105263157898,7.7368421052631575,203,3,1,1,5,Mid-Value,Average
13888,40,605.63,4.1217500000000005,6.45,217,3,1,1,5,Mid-Value,Average
13889,15,416.90000000000003,3.8333333333333335,9.733333333333333,92,4,1,1,6,High-Value,Loyal Customers
13890,110,1883.81,3.4015454545454546,7.554545454545455,358,1,1,1,3,Low-Value,Gone
13892,27,632.97,1.1092592592592592,36.407407407407405,246,2,1,1,4,Low-Value,At Risk
13893,21,821.1,6.199999999999999,9.047619047619047,297,2,1,1,4,Low-Value,At Risk
13894,27,564.62,2.6707407407407406,13.11111111111111,309,1,1,1,3,Low-Value,Gone
13895,118,2593.07,2.9353389830508476,11.567796610169491,164,3,1,1,5,Mid-Value,Average
13897,17,311.15999999999997,1.9476470588235293,11.764705882352942,49,5,1,1,7,High-Value,Loyal Customers
13898,12,155.93,2.6141666666666667,11.083333333333334,325,1,1,1,3,Low-Value,Gone
13899,19,388.52,3.0310526315789477,8.210526315789474,274,2,1,1,4,Low-Value,At Risk
13900,43,740.95,3.113720930232558,10.0,262,2,1,1,4,Low-Value,At Risk
13901,149,2867.2000000000003,3.7404697986577182,11.671140939597315,318,1,1,1,3,Low-Value,Gone
13904,26,332.64,1.323846153846154,12.76923076923077,294,2,1,1,4,Low-Value,At Risk
13908,122,2369.55,2.867540983606557,12.114754098360656,276,2,1,1,4,Low-Value,At Risk
13911,148,2580.91,2.389189189189189,18.4527027027027,307,1,1,1,3,Low-Value,Gone
13914,33,626.45,2.5521212121212122,11.515151515151516,35,5,1,1,7,High-Value,Loyal Customers
13917,18,272.04,2.022222222222222,12.666666666666666,191,3,1,1,5,Mid-Value,Average
13918,30,1212.8400000000001,2.1853333333333333,38.0,252,2,1,1,4,Low-Value,At Risk
13919,26,348.81,1.6696153846153845,18.153846153846153,121,4,1,1,6,High-Value,Loyal Customers
13922,7,172.25,4.988571428571428,13.285714285714286,351,1,1,1,3,Low-Value,Gone
13923,20,351.13,2.9745,9.25,53,5,1,1,7,High-Value,Loyal Customers
13924,117,1838.8500000000001,2.6076068376068373,13.461538461538462,71,5,1,1,7,High-Value,Loyal Customers
13925,41,678.25,5.914390243902439,8.073170731707316,134,4,1,1,6,High-Value,Loyal Customers
13926,11,223.85000000000002,6.533636363636364,9.454545454545455,22,5,1,1,7,High-Value,Loyal Customers
13927,21,348.99,2.6957142857142857,10.19047619047619,74,5,1,1,7,High-Value,Loyal Customers
13928,27,464.57,5.767407407407408,4.777777777777778,132,4,1,1,6,High-Value,Loyal Customers
13929,9,842.65,5.294444444444444,15.88888888888889,325,1,1,1,3,Low-Value,Gone
13930,17,337.34,1.6405882352941177,16.11764705882353,136,4,1,1,6,High-Value,Loyal Customers
13931,58,1237.53,2.0460344827586208,12.5,280,2,1,1,4,Low-Value,At Risk
13932,16,307.4,6.103125,4.5,294,2,1,1,4,Low-Value,At Risk
13933,23,608.7900000000001,3.460434782608696,8.91304347826087,147,4,1,1,6,High-Value,Loyal Customers
13934,31,922.1,3.1870967741935483,12.580645161290322,263,2,1,1,4,Low-Value,At Risk
13936,26,376.58,1.541923076923077,12.692307692307692,179,3,1,1,5,Mid-Value,Average
13937,9,158.85,1.6944444444444444,13.666666666666666,168,3,1,1,5,Mid-Value,Average
13938,7,71.66,1.012857142857143,10.0,34,5,1,1,7,High-Value,Loyal Customers
13939,45,568.55,1.1835555555555555,18.822222222222223,311,1,1,1,3,Low-Value,Gone
13940,49,839.14,3.121428571428571,10.53061224489796,143,4,1,1,6,High-Value,Loyal Customers
13941,45,5112.96,3.8584444444444443,52.53333333333333,372,1,1,1,3,Low-Value,Gone
13946,11,561.5699999999999,1.679090909090909,40.27272727272727,267,2,1,1,4,Low-Value,At Risk
13947,5,90.6,2.93,8.8,64,5,1,1,7,High-Value,Loyal Customers
13948,3,102.0,3.9499999999999997,13.333333333333334,360,1,1,1,3,Low-Value,Gone
13949,160,2427.32,1.456625,15.4625,94,4,1,1,6,High-Value,Loyal Customers
13950,35,745.06,4.589714285714285,9.228571428571428,246,2,1,1,4,Low-Value,At Risk
13951,39,674.45,3.4892307692307694,11.76923076923077,293,2,1,1,4,Low-Value,At Risk
13952,137,3251.071,3.9832919708029197,10.445255474452555,238,2,1,1,4,Low-Value,At Risk
13953,20,3515.68,2.293,136.2,352,1,1,1,3,Low-Value,Gone
13954,25,439.92,5.4508,6.0,70,5,1,1,7,High-Value,Loyal Customers
13955,33,322.96,3.016060606060606,4.666666666666667,305,1,1,1,3,Low-Value,Gone
13956,152,1026.42,3.4226973684210527,3.2302631578947367,270,2,1,1,4,Low-Value,At Risk
13959,92,598.2,2.2039130434782606,3.880434782608696,361,1,1,1,3,Low-Value,Gone
13960,12,230.22,2.105,11.833333333333334,71,5,1,1,7,High-Value,Loyal Customers
13962,11,169.54999999999998,7.019090909090909,7.909090909090909,245,2,1,1,4,Low-Value,At Risk
13963,35,664.54,3.268,13.142857142857142,367,1,1,1,3,Low-Value,Gone
13967,2,80.7,3.6,21.0,145,4,1,1,6,High-Value,Loyal Customers
13969,626,9053.94,2.954297124600639,7.255591054313099,364,1,1,1,3,Low-Value,Gone
13971,149,2758.26,2.225167785234899,12.375838926174497,285,2,1,1,4,Low-Value,At Risk
13972,15,190.25,2.546,12.466666666666667,201,3,1,1,5,Mid-Value,Average
13973,11,264.7,3.7563636363636363,9.909090909090908,286,2,1,1,4,Low-Value,At Risk
13974,28,413.59000000000003,2.1967857142857143,8.892857142857142,48,5,1,1,7,High-Value,Loyal Customers
13975,338,2526.28,2.1954142011834317,5.124260355029586,276,2,1,1,4,Low-Value,At Risk
13976,10,357.98,3.568,15.4,206,3,1,1,5,Mid-Value,Average
13978,15,196.79000000000002,1.2106666666666668,21.0,44,5,1,1,7,High-Value,Loyal Customers
13979,54,869.87,1.8322222222222222,11.833333333333334,72,5,1,1,7,High-Value,Loyal Customers
13980,11,200.14000000000001,3.9145454545454546,15.636363636363637,59,5,1,1,7,High-Value,Loyal Customers
13982,111,1871.81,2.232072072072072,10.234234234234235,364,1,1,1,3,Low-Value,Gone
13983,107,2603.43,6.329999999999999,11.05607476635514,366,1,1,1,3,Low-Value,Gone
13984,16,920.51,2.10875,42.4375,365,1,1,1,3,Low-Value,Gone
13985,351,7060.13,2.3709116809116813,9.820512820512821,263,2,1,1,4,Low-Value,At Risk
13986,13,320.46,1.8615384615384616,33.07692307692308,16,5,1,1,7,High-Value,Loyal Customers
13988,234,4147.96,2.99974358974359,13.008547008547009,254,2,1,1,4,Low-Value,At Risk
13989,41,1266.08,2.6253658536585367,32.02439024390244,238,2,1,1,4,Low-Value,At Risk
13990,16,311.3,2.66,11.875,212,3,1,1,5,Mid-Value,Average
13991,84,855.97,1.4925000000000002,11.880952380952381,142,4,1,1,6,High-Value,Loyal Customers
13992,5,76.8,1.17,12.8,29,5,1,1,7,High-Value,Loyal Customers
13993,121,3466.36,5.586942148760331,7.43801652892562,330,1,1,1,3,Low-Value,Gone
13994,155,2313.14,3.8118064516129033,6.064516129032258,147,4,1,1,6,High-Value,Loyal Customers
13995,86,1393.69,2.227558139534884,10.220930232558139,245,2,1,1,4,Low-Value,At Risk
13999,208,3901.81,2.274903846153846,10.783653846153847,361,1,1,1,3,Low-Value,Gone
14000,15,635.66,1.9493333333333334,47.333333333333336,210,3,1,1,5,Mid-Value,Average
14001,39,2043.08,3.536153846153846,24.666666666666668,372,1,1,1,3,Low-Value,Gone
14002,47,529.73,2.411489361702128,18.659574468085108,155,3,1,1,5,Mid-Value,Average
14004,171,4582.64,2.8440350877192984,15.602339181286549,288,2,1,1,4,Low-Value,At Risk
14005,84,2874.72,2.205238095238095,29.5,215,3,1,1,5,Mid-Value,Average
14006,30,962.19,2.3706666666666667,21.366666666666667,311,1,1,1,3,Low-Value,Gone
14009,42,695.61,2.822142857142857,8.69047619047619,204,3,1,1,5,Mid-Value,Average
14012,11,328.8,2.831818181818182,14.545454545454545,277,2,1,1,4,Low-Value,At Risk
14013,34,473.02,1.3817647058823528,13.588235294117647,275,2,1,1,4,Low-Value,At Risk
14014,39,505.18,0.5679487179487179,27.58974358974359,76,4,1,1,6,High-Value,Loyal Customers
14015,20,917.34,3.107,18.9,52,5,1,1,7,High-Value,Loyal Customers
14016,161,4341.21,3.9495652173913043,13.198757763975156,356,1,1,1,3,Low-Value,Gone
14019,66,1421.61,2.4148484848484846,15.712121212121213,137,4,1,1,6,High-Value,Loyal Customers
14020,39,642.8,2.848974358974359,11.307692307692308,87,4,1,1,6,High-Value,Loyal Customers
14021,22,631.9,4.502272727272727,8.727272727272727,255,2,1,1,4,Low-Value,At Risk
14022,28,440.0,1.2953571428571427,17.392857142857142,224,2,1,1,4,Low-Value,At Risk
14023,31,584.07,2.870967741935484,11.129032258064516,249,2,1,1,4,Low-Value,At Risk
14024,16,327.7,3.70125,9.375,123,4,1,1,6,High-Value,Loyal Customers
14027,6,104.82,2.1433333333333335,10.333333333333334,60,5,1,1,7,High-Value,Loyal Customers
14029,15,467.66,4.366,13.2,143,4,1,1,6,High-Value,Loyal Customers
14030,243,2360.09,4.054444444444445,6.08641975308642,365,1,1,1,3,Low-Value,Gone
14031,250,17286.86,4.32708,23.152,371,1,1,1,3,Low-Value,Gone
14032,143,2975.59,2.38993006993007,14.20979020979021,366,1,1,1,3,Low-Value,Gone
14034,89,651.8199999999999,2.354494382022472,4.752808988764045,156,3,1,1,5,Mid-Value,Average
14035,66,1428.02,2.81030303030303,11.196969696969697,297,2,1,1,4,Low-Value,At Risk
14036,38,626.65,4.371842105263158,7.052631578947368,284,2,1,1,4,Low-Value,At Risk
14037,28,147.20000000000002,3.460714285714286,1.6428571428571428,364,1,1,1,3,Low-Value,Gone
14038,92,1560.38,1.917717391304348,10.48913043478261,206,3,1,1,5,Mid-Value,Average
14039,6,152.2,2.033333333333333,15.333333333333334,32,5,1,1,7,High-Value,Loyal Customers
14040,235,3614.92,3.8171063829787233,6.6127659574468085,330,1,1,1,3,Low-Value,Gone
14041,21,141.41,1.870952380952381,4.476190476190476,265,2,1,1,4,Low-Value,At Risk
14044,209,652.82,2.5656937799043065,1.4736842105263157,309,1,1,1,3,Low-Value,Gone
14045,6,1659.75,4.233333333333333,89.16666666666667,373,1,1,1,3,Low-Value,Gone
14046,14,154.99,0.5407142857142857,32.857142857142854,283,2,1,1,4,Low-Value,At Risk
14047,32,1308.6100000000001,4.8353125,11.90625,372,1,1,1,3,Low-Value,Gone
14048,85,409.93,2.1890588235294115,3.388235294117647,304,1,1,1,3,Low-Value,Gone
14049,488,5681.72,2.570655737704918,7.930327868852459,317,1,1,1,3,Low-Value,Gone
14050,54,746.36,1.5387037037037037,12.75925925925926,105,4,1,1,6,High-Value,Loyal Customers
14051,210,15610.390000000001,4.660714285714286,17.885714285714286,366,1,1,1,3,Low-Value,Gone
14052,56,225.36,2.882142857142857,1.5892857142857142,19,5,1,1,7,High-Value,Loyal Customers
14053,4,260.25,1.3775,53.75,159,3,1,1,5,Mid-Value,Average
14054,6,92.46,1.5133333333333334,10.333333333333334,64,5,1,1,7,High-Value,Loyal Customers
14055,10,725.6400000000001,4.453,21.6,105,4,1,1,6,High-Value,Loyal Customers
14056,1106,8214.65,2.8268083182640145,3.863471971066908,283,2,1,1,4,Low-Value,At Risk
14057,284,6217.96,1.9360211267605636,17.169014084507044,360,1,1,1,3,Low-Value,Gone
14059,8,183.6,2.3125,16.0,266,2,1,1,4,Low-Value,At Risk
14060,202,6140.42,1.4406930693069306,26.663366336633665,372,1,1,1,3,Low-Value,Gone
14062,111,10464.85,2.8256756756756753,50.387387387387385,363,1,1,1,3,Low-Value,Gone
14064,80,1353.74,1.58,22.35,273,2,1,1,4,Low-Value,At Risk
14066,7,152.55,4.364285714285715,6.428571428571429,266,2,1,1,4,Low-Value,At Risk
14067,52,374.7,2.8625,6.9423076923076925,96,4,1,1,6,High-Value,Loyal Customers
14068,24,265.85,4.091666666666667,3.0416666666666665,319,1,1,1,3,Low-Value,Gone
14071,324,1438.82,2.4038271604938273,3.0709876543209877,264,2,1,1,4,Low-Value,At Risk
14073,13,151.04,2.1415384615384614,10.0,31,5,1,1,7,High-Value,Loyal Customers
14075,43,942.26,1.8132558139534884,17.53488372093023,260,2,1,1,4,Low-Value,At Risk
14076,46,122.47,2.009130434782609,1.7608695652173914,128,4,1,1,6,High-Value,Loyal Customers
14077,42,499.42,2.665952380952381,6.380952380952381,273,2,1,1,4,Low-Value,At Risk
14078,65,1049.37,2.6804615384615382,4.769230769230769,372,1,1,1,3,Low-Value,Gone
14079,12,375.1,3.2733333333333334,25.083333333333332,124,4,1,1,6,High-Value,Loyal Customers
14080,4,45.599999999999994,0.95,12.0,32,5,1,1,7,High-Value,Loyal Customers
14081,153,934.52,3.0334640522875818,3.895424836601307,368,1,1,1,3,Low-Value,Gone
14082,29,182.25,2.587586206896552,3.793103448275862,364,1,1,1,3,Low-Value,Gone
14083,181,1018.43,2.806243093922652,4.044198895027624,371,1,1,1,3,Low-Value,Gone
14085,450,4448.54,2.401177777777778,7.075555555555556,368,1,1,1,3,Low-Value,Gone
14087,69,194.42,1.4207246376811595,3.63768115942029,2,5,1,1,7,High-Value,Loyal Customers
14088,589,50491.81,5.730696095076401,21.502546689303905,321,1,1,1,3,Low-Value,Gone
14089,14,161.0,2.207142857142857,9.571428571428571,56,5,1,1,7,High-Value,Loyal Customers
14090,1,76.32000000000001,1.06,72.0,324,1,1,1,3,Low-Value,Gone
14092,214,4076.91,2.7328971962616824,9.654205607476635,357,1,1,1,3,Low-Value,Gone
14093,105,442.85,1.4897142857142855,3.8666666666666667,11,5,1,1,7,High-Value,Loyal Customers
14096,5111,65164.79,6.5217080806104475,3.1993738994325964,101,4,4,2,10,High-Value,Champions
14098,21,147.35,1.7047619047619047,4.9523809523809526,36,5,1,1,7,High-Value,Loyal Customers
14099,250,3104.17,2.59356,8.716,354,1,1,1,3,Low-Value,Gone
14100,26,194.9,3.388461538461539,2.4615384615384617,137,4,1,1,6,High-Value,Loyal Customers
14101,35,5976.79,1.73,198.34285714285716,325,1,1,1,3,Low-Value,Gone
14102,79,1360.28,2.0744303797468353,12.164556962025317,44,5,1,1,7,High-Value,Loyal Customers
14104,21,216.21,7.933809523809525,3.4285714285714284,165,3,1,1,5,Mid-Value,Average
14105,74,1266.23,2.9174324324324323,10.81081081081081,238,2,1,1,4,Low-Value,At Risk
14107,123,2703.23,2.6591056910569106,14.577235772357724,363,1,1,1,3,Low-Value,Gone
14108,34,597.91,3.093235294117647,11.205882352941176,101,4,1,1,6,High-Value,Loyal Customers
14109,9,144.2,2.466666666666667,9.777777777777779,72,5,1,1,7,High-Value,Loyal Customers
14110,156,5683.15,2.346282051282051,15.75,266,2,1,1,4,Low-Value,At Risk
14111,10,692.85,3.6799999999999997,45.8,241,2,1,1,4,Low-Value,At Risk
14112,160,2915.15,2.5103125,10.31875,275,2,1,1,4,Low-Value,At Risk
14113,34,1840.42,2.481176470588235,21.91176470588235,354,1,1,1,3,Low-Value,Gone
14114,15,386.53,6.312666666666667,6.733333333333333,330,1,1,1,3,Low-Value,Gone
14116,72,1382.74,3.251666666666667,9.819444444444445,121,4,1,1,6,High-Value,Loyal Customers
14117,3,90.0,1.25,24.0,143,4,1,1,6,High-Value,Loyal Customers
14121,159,2780.15,2.2942138364779874,13.09433962264151,59,5,1,1,7,High-Value,Loyal Customers
14124,5,419.58000000000004,0.358,323.6,83,4,1,1,6,High-Value,Loyal Customers
14125,167,2740.43,3.1613173652694613,9.820359281437126,77,4,1,1,6,High-Value,Loyal Customers
14126,15,706.1300000000001,4.040666666666667,33.86666666666667,10,5,1,1,7,High-Value,Loyal Customers
14127,44,709.71,3.9595454545454545,7.295454545454546,310,1,1,1,3,Low-Value,Gone
14128,46,637.5,1.895,12.26086956521739,255,2,1,1,4,Low-Value,At Risk
14129,52,1123.8600000000001,2.734423076923077,11.384615384615385,260,2,1,1,4,Low-Value,At Risk
14130,67,483.86,2.865373134328358,3.8507462686567164,318,1,1,1,3,Low-Value,Gone
